Geneid,orth_group,num,CaB41,CaB44,Ca30m1,Ca30m2,Ca1h1,Ca1h2,Ca1.5h1,Ca1.5h2,Ca2h1,Ca2h4,Ca3h1,Ca3h2,Ca4h1,Ca4h3,Ca6h1,Ca6h3,Ca8h1,Ca8h2
orf19.1324,1292,4,1192,1229,1253,1217,1069,941,1205,822,920,930,1248,988,888,965,855,844,746,846
YBR019C,1293,1,170,150,288,294,232,185,247,185,270,173,343,327,427,405,492,544,677,565
KLLA0F08415g,1293,2,2184,2527,62,62,435,462,890,1025,1202,1047,1457,1236,1602,1605,1943,2788,2541,2496
orf19.3672,1293,3,155,182,32,41,269,290,457,325,359,257,293,207,159,197,182,169,166,159
YGR260W,1294,1,4458,3967,5461,5646,4927,4333,5347,4883,6125,4719,3894,3680,4555,3952,5583,6135,7601,6439
CAGL0F08371g,1294,2,3694,3611,3628,3566,1714,1918,1980,1524,1947,1964,2971,1874,2860,2521,3319,2793,2811,4744
KLLA0A09449g,1294,3,3086,3641,4226,4026,3063,2733,3445,3678,6245,5540,11569,9511,10935,10830,11561,15180,12103,13825
orf19.4335,1294,4,2111,2036,2457,2425,816,968,171,80,81,86,177,110,179,248,278,317,298,274
YGR261C,1295,1,2567,2249,3015,2926,3274,2934,2887,2739,3344,2446,2335,2133,2257,2175,1692,1850,1954,1693
CAGL0F08393g,1295,2,2532,2145,1939,1836,2436,2824,2611,2251,2553,2797,3570,2138,2949,2474,2848,2236,2525,3866
KLLA0A09559g,1295,3,1209,1357,1451,1358,1877,1883,1325,1447,1301,1268,1165,966,1079,1136,947,1229,956,976
orf19.1323,1295,4,1664,1815,1708,1712,1599,1495,1808,1310,1564,1266,1528,1273,956,1102,975,967,924,1009
YGR262C,1296,1,826,797,670,718,886,857,829,844,924,735,608,546,662,670,608,719,862,747
CAGL0F08415g,1296,2,916,780,1288,1460,705,706,556,535,593,599,1528,640,1112,1066,1332,956,1002,1983
KLLA0A09625g,1296,3,579,671,1222,1094,708,573,504,553,748,601,836,635,673,705,576,871,633,605
orf19.4252,1296,4,551,590,848,818,651,551,386,382,436,404,690,563,539,641,697,598,622,598
YGR263C,1297,1,441,417,657,646,791,619,589,573,640,519,564,551,590,568,551,663,765,621
CAGL0F08437g,1297,2,1027,867,1304,1263,659,741,541,496,561,622,931,583,860,825,1015,715,757,1229
KLLA0E23013g,1297,3,527,644,712,664,979,931,825,926,937,785,763,702,729,798,590,862,572,580
orf19.2168,1297,4,60,74,31,21,29,23,34,35,35,36,78,67,63,86,92,104,106,87
YGR264C,1298,1,9428,8781,3568,3752,8080,7029,7987,7420,7364,5580,2291,2057,2163,2172,1913,2106,2634,2374
CAGL0F08459g,1298,2,11788,10067,11223,11092,1867,2263,930,764,1234,1376,4338,2047,3375,3270,3551,2836,2445,4036
KLLA0A09647g,1298,3,6128,6802,11060,10510,5135,5194,2964,3525,3634,3585,3962,3211,3584,3714,3446,4645,4064,4456
orf19.3955,1298,4,17098,17799,8634,8240,7666,6617,5790,4575,4930,3782,5160,3968,3368,3460,3170,3071,2619,2638
YGR266W,1299,1,1087,1002,3157,3211,2552,2272,1907,1672,2236,1655,2186,2017,2058,1772,1608,1832,1695,1341
CAGL0F08481g,1299,2,2433,2128,2488,2478,2416,2737,2897,2567,3587,3698,5544,3153,3835,3388,3209,2665,2493,4312
KLLA0A09691g,1299,3,2136,2372,1472,1285,3054,3405,2015,2281,1903,1938,2308,1688,2339,2343,1938,2675,2772,2133
orf19.3983,1299,4,1521,1499,1719,1794,1664,1390,1214,1066,1103,876,1191,995,817,773,987,837,767,894
YGR267C,1300,1,2952,2632,3271,3577,3010,2632,2792,2356,3631,2804,2793,2585,2523,2478,2260,2550,2596,2343
CAGL0F08503g,1300,2,3102,2638,5229,5455,3472,3819,1589,1257,1124,1084,1646,913,1204,1336,1665,1269,1183,1983
KLLA0A09735g,1300,3,1578,1964,4059,3608,1154,999,177,244,685,603,1047,916,976,1096,806,1181,761,907
YGR268C,1301,1,420,393,1220,1308,806,721,584,540,900,700,1205,1196,1213,1222,1162,1283,1227,979
CAGL0G00550g,1301,2,1625,1364,956,858,1302,1456,1769,1365,1670,1859,1526,1376,1496,1501,1808,1379,1570,2493
KLLA0A09757g,1301,3,201,137,97,100,260,259,117,169,216,177,227,188,214,201,186,313,282,233
orf19.3973,1301,4,1091,1104,227,289,486,424,1359,964,1873,1478,1633,1651,1418,1537,1771,1762,1802,1673
YGR270W,1302,1,3254,2868,4494,4617,3795,3518,3596,3376,4502,3217,4089,3790,4493,3795,4407,4740,5137,3665
CAGL0G00528g,1302,2,3617,3275,2751,2608,2040,2190,2332,1826,2578,2659,4121,2424,2977,2687,3047,2649,2684,4063
KLLA0A09823g,1302,3,3077,3151,3454,2900,4144,4063,3185,3665,3299,3269,3025,2627,2812,2881,2454,2877,2429,2757
orf19.3949,1302,4,3850,4046,3252,3298,3533,3118,3487,2472,2907,2834,3638,2747,2126,2457,1834,1859,1571,1754
YGR271W,1303,1,1319,1234,1665,1540,1789,1592,1489,1371,1833,1356,1599,1508,1810,1559,1667,1865,1947,1628
CAGL0G00506g,1303,2,2443,2254,2304,2049,2283,2612,2559,2059,2490,2563,3265,2057,2429,2143,2576,2298,2399,3443
KLLA0A09889g,1303,3,1438,1528,1566,1371,2033,2057,1695,1880,2174,2131,2364,2067,2240,2186,1940,2435,2194,2062
orf19.3980,1303,4,1832,2055,2462,2545,2570,2448,3575,2849,3036,2384,2779,2065,1621,1678,1366,1334,1235,1283
YBR020W,1304,1,279,224,332,352,333,281,283,269,271,216,304,288,346,363,479,464,643,533
YDR009W,1304,2,108,103,332,353,248,251,212,194,258,205,415,347,417,379,413,418,421,327
KLLA0F08393g,1304,3,2059,2431,116,125,834,871,750,873,842,684,940,690,880,939,849,1185,740,824
orf19.3670,1304,4,226,274,223,241,461,428,422,364,268,176,222,115,154,169,183,175,190,183
YGR271C-A,1305,1,755,716,125,153,771,654,747,714,559,403,175,139,275,261,410,411,680,746
CAGL0G00484g,1305,2,569,451,1497,1547,40,33,51,43,117,122,510,210,493,463,497,368,313,604
KLLA0A09911g,1305,3,282,374,2942,2764,206,172,807,960,3086,2386,4433,3565,4361,4810,4511,7480,5668,5820
YGR273C,1306,1,1,1,2,2,2,1,2,1,2,0,3,1,4,0,2,3,6,1
YMR295C,1306,2,3367,3227,3591,3738,3243,3041,4535,4417,4730,3699,4965,4603,5755,5768,4343,5163,4743,4889
CAGL0M13629g,1306,3,7645,6424,8240,7598,7546,7988,8124,6708,8586,9332,15192,8116,10023,10190,12569,10648,9981,16213
CAGL0G00462g,1306,4,21,18,27,31,20,24,25,30,50,41,81,92,108,106,151,104,124,183
KLLA0A09933g,1306,5,2126,2025,1053,1053,3104,3043,4466,5093,5497,4983,5929,4528,5935,6087,5857,9731,8365,7804
YGR274C,1307,1,1298,1204,1405,1469,1731,1531,1553,1432,1737,1307,1570,1428,1824,1588,1833,1952,2175,1645
CAGL0G00418g,1307,2,1911,1697,1814,1653,1178,1450,1741,1412,1959,2046,3171,1814,2392,2097,2813,2241,2245,3753
KLLA0A10021g,1307,3,1800,1967,2050,1993,2756,2552,2358,2596,2719,2479,2681,2108,2436,2636,2236,3181,2527,2469
orf19.6193,1307,4,2789,3006,2840,3069,2999,2817,3936,2420,4284,3731,3957,3619,2838,4519,2613,3835,3008,2896
YGR275W,1308,1,776,803,764,908,1017,869,953,913,1054,924,934,829,1016,913,992,1122,1189,869
CAGL0G00396g,1308,2,1637,1372,1301,1464,1014,1103,892,701,855,909,1596,817,1112,1016,1312,897,1049,1693
KLLA0A10043g,1308,3,716,812,950,805,1198,1123,1070,1140,1516,1261,1469,1193,1091,1333,981,1717,945,997
orf19.6196,1308,4,176,162,98,91,126,128,466,293,583,499,734,688,537,731,888,738,960,929
YGR276C,1309,1,1170,1067,1233,1387,1592,1494,1323,1158,1348,1065,1186,1063,1141,1080,1081,1222,1313,1128
CAGL0G00374g,1309,2,1449,1244,1503,1538,748,893,789,633,795,782,1365,820,1154,1052,1437,1226,1479,2209
KLLA0A10065g,1309,3,2637,3015,5050,5060,2302,2258,1419,1788,2225,2059,2595,2157,2524,2400,2258,3452,2648,2923
orf19.6195,1309,4,1391,1578,3809,3829,2545,2213,1964,1588,1930,1630,2805,2034,1754,1814,1790,1717,1750,1710
YGR277C,1310,1,761,752,1314,1272,1175,1110,930,908,1210,1015,1177,1021,1078,1050,928,1016,1057,965
CAGL0G00352g,1310,2,850,693,320,331,375,385,465,411,588,597,1248,602,780,712,860,642,705,1274
KLLA0C14003g,1310,3,1196,1466,965,873,1857,1821,1644,1850,2168,1686,2176,1752,1669,1717,1545,2474,1883,1771
orf19.1776,1310,4,337,313,174,177,400,328,467,439,519,370,407,312,239,249,324,276,284,242
YGR278W,1311,1,468,480,756,768,788,681,717,621,781,560,694,630,816,700,721,755,887,755
CAGL0G00330g,1311,2,347,316,262,338,76,96,133,80,182,173,471,227,337,312,397,329,332,608
KLLA0C14025g,1311,3,445,536,567,441,871,842,813,937,1162,1024,1371,1093,1163,1217,1050,1380,1093,1203
orf19.1771,1311,4,16,9,36,32,24,26,9,5,11,15,25,21,22,23,25,25,28,26
YGR279C,1312,1,13165,10849,8252,8949,12721,11387,14264,15234,14417,10453,10706,10189,12908,12964,5664,7962,2042,3591
YMR305C,1312,2,11317,10020,2935,3286,11091,10798,14400,15327,12895,9649,6864,6313,8322,11442,2067,3230,735,2730
CAGL0G00308g,1312,3,15605,14603,16964,11898,17913,19166,23522,17642,20420,20110,30478,19435,21876,19103,22295,24786,21803,32596
CAGL0M13805g,1312,4,9171,8427,12964,12839,4664,5383,2162,1700,3039,3495,7510,3854,4443,4527,4406,3832,2486,4454
KLLA0C14047g,1312,5,21772,23100,37054,32364,33431,30206,26997,30951,38221,34087,35557,29989,34435,33225,32667,51206,35387,39568
YGR280C,1313,1,2231,2025,433,523,2531,2434,2368,2502,1659,1231,489,442,471,561,812,956,1309,929
CAGL0G00264g,1313,2,2044,1746,3433,4022,64,81,82,60,238,264,1162,738,1658,1644,2774,2027,2201,3642
KLLA0C14135g,1313,3,608,634,4130,3419,120,82,137,192,972,849,1421,1189,1253,1492,1067,1851,1342,1291
orf19.3831,1313,4,345,410,2348,2302,1157,912,704,457,866,758,1710,2078,2016,2956,2173,3213,2451,2110
YBR022W,1314,1,368,322,572,563,575,556,511,489,637,492,683,648,806,718,744,804,905,815
CAGL0B04411g,1314,2,674,598,617,711,704,753,754,694,878,951,1588,686,950,903,974,629,687,1259
orf19.1950,1314,3,170,197,141,141,135,145,288,219,378,293,420,406,393,472,605,628,720,623
YGR281W,1315,1,2134,1898,4410,4285,2748,2465,2149,2011,3394,2507,4377,4204,4752,3910,4849,4963,7405,4499
CAGL0G00242g,1315,2,11350,10363,4942,5355,8544,10293,6772,5114,4781,4767,6639,3922,4861,5023,5071,4477,4520,7046
KLLA0C14234g,1315,3,1525,1659,2968,2750,2768,2891,1798,2128,1975,1805,2053,1751,1904,1940,1700,2527,1826,1930
orf19.1783,1315,4,1392,1724,2078,2220,1464,1431,1122,868,1212,968,2443,1795,1633,1772,1516,1596,1307,1540
YGR282C,1316,1,16465,15036,17289,18094,19618,18305,19815,18071,21825,17107,23233,22304,27363,25783,22649,26713,24393,23226
CAGL0G00220g,1316,2,30819,27190,27313,28159,19036,21376,18332,15285,19168,21178,36250,20870,29956,27865,33993,27743,28000,48947
KLLA0F03036g,1316,3,9075,9577,14949,13586,14359,13464,9217,10470,13180,10920,14349,12118,13230,13646,12544,18852,14218,15889
orf19.4565,1316,4,10335,10386,13636,13636,13598,12025,15066,11649,18584,13968,15556,14194,11607,12398,11317,10534,11331,10980
YGR283C,1317,1,613,593,259,249,833,782,844,796,630,504,246,160,241,275,316,385,594,555
YMR310C,1317,2,795,695,252,241,966,854,964,932,664,505,200,187,247,249,283,355,527,555
CAGL0M13915g,1317,3,928,848,1811,1700,298,302,453,365,579,635,1404,722,1025,942,1192,906,968,1550
KLLA0F03058g,1317,4,787,827,3592,3306,208,210,185,200,612,545,877,665,726,713,568,904,675,743
YGR284C,1318,1,2810,2596,4228,4026,4531,4261,3414,2990,4601,3730,4738,4411,5522,4925,6259,6432,7500,6527
CAGL0G00176g,1318,2,7741,6807,5027,5249,4793,5629,4590,3891,4159,4439,5481,3616,4073,3918,4135,3401,3075,5229
KLLA0F03102g,1318,3,3683,4045,2208,1936,4675,4558,2928,3370,3712,2918,2868,2421,2529,2606,1871,2832,1869,1973
orf19.4579,1318,4,3298,3420,3260,3374,5301,4967,7304,6287,7845,5694,4601,3893,2519,2474,2187,1918,1742,1542
YGR285C,1319,1,14342,12886,7958,9220,12891,11195,14255,13531,14644,11364,6184,6008,6551,7192,5384,6620,6188,5850
CAGL0G00154g,1319,2,17250,14979,18412,20360,2033,2330,1622,1339,2320,2364,7219,3493,6341,6083,8975,6379,6729,11025
KLLA0F03124g,1319,3,5785,7151,22042,20862,8837,8166,2597,2906,4949,4253,7363,6255,6297,6521,5278,8139,5705,5914
orf19.2709,1319,4,3114,3332,17716,17502,11696,10038,4687,3878,2807,2190,5088,3948,3738,4001,4184,4406,3878,3883
YGR286C,1320,1,835,835,1536,1547,1702,1267,1244,1086,1178,1122,1009,886,866,1264,507,1599,659,2149
KLLA0A05863g,1320,2,19912,25359,633,573,1688,1624,2070,2242,3287,2863,3492,3036,3142,3176,3781,4907,5497,5729
orf19.2593,1320,3,29707,29796,3104,2622,149,149,520,405,1556,1191,2021,1740,1793,2173,2070,2123,1751,1729
YGR287C,1321,1,168,138,476,443,156,146,184,175,307,241,309,285,200,202,139,173,119,112
orf19.7668,1321,2,80,79,65,59,54,85,288,249,387,274,242,198,134,169,152,108,131,126
YGR288W,1322,1,219,266,480,553,348,325,276,269,419,351,519,479,518,491,562,540,618,501
orf19.7319,1322,2,504,486,221,239,364,336,509,402,468,420,482,398,389,371,371,353,331,320
YGR292W,1323,1,33,28,79,80,36,37,48,42,44,51,47,65,50,43,44,36,54,35
YBR023C,1324,1,2968,2494,2460,2490,3707,3413,3280,3171,3431,2673,2214,1927,2113,1937,1157,1394,1204,1122
CAGL0B04389g,1324,2,1956,1913,2136,2158,1510,1786,1591,1252,1302,1412,2488,1277,1804,1643,1749,1404,1335,2139
CAGL0I04840g,1324,3,108,91,129,135,84,103,140,90,128,142,223,130,179,163,218,158,191,295
KLLA0D03498g,1324,4,1509,1570,3452,3002,3118,2922,2281,2778,2730,2502,2865,2247,2382,2368,1977,2707,1922,1982
orf19.4937,1324,5,2875,3168,7926,8088,5662,5101,3761,2922,3286,2594,2939,2440,2039,2004,1915,1762,1732,1856
YGR294W,1325,1,29,29,16,17,28,23,32,26,22,16,9,10,14,14,25,17,20,10
YGR295C,1326,1,2322,2078,3820,4161,3080,2780,2991,2620,3018,2631,2557,2346,2227,1997,1696,1912,2082,1745
YGR296W,1327,1,3,2,9,3,2,4,0,2,4,5,2,4,4,4,1,7,4,4
YHL049C,1328,1,3,3,10,12,4,6,5,4,4,11,3,4,7,5,6,5,8,3
YHL047C,1329,1,769,669,622,693,785,721,722,623,697,490,728,695,1035,829,1163,1307,1820,1263
YHL046C,1330,1,3,10,21,18,10,8,5,8,8,11,20,14,18,23,30,38,66,34
YHL044W,1331,1,225,224,711,747,416,352,317,257,337,232,560,484,581,413,633,589,881,581
YHL043W,1332,1,127,123,226,242,249,205,179,158,241,151,295,309,351,321,382,441,521,366
YBR024W,1333,1,536,476,1269,1345,748,683,555,467,774,565,1029,1012,1139,1001,1238,1316,1416,1139
YBR037C,1333,2,349,393,1319,1484,778,765,590,539,850,576,1038,974,898,768,648,760,654,494
CAGL0B04367g,1333,3,740,597,411,410,1962,2301,1991,1751,1628,1802,1883,858,915,841,845,667,578,1081
CAGL0I04796g,1333,4,1125,989,1265,1130,3532,3904,2818,2304,1821,1908,1297,1116,1025,1092,1107,760,649,1029
KLLA0D03630g,1333,5,2729,3075,3506,3264,3108,2800,2006,2250,2484,2004,2738,2304,2629,2693,2449,3670,3076,3001
YHL042W,1334,1,48,58,119,134,138,92,77,85,111,81,191,162,181,161,205,228,309,239
YHL040C,1335,1,751,711,497,527,608,668,494,608,471,378,453,418,574,512,651,722,1057,927
CAGL0E04092g,1335,2,3329,3109,1072,829,533,616,590,463,591,731,1325,832,1641,1657,2580,2294,2758,4582
orf19.2179,1335,3,758,786,1327,1334,120,128,81,48,78,72,361,212,340,341,185,185,125,114
YHL039W,1336,1,1566,1475,533,545,1999,1754,1546,1453,1283,1007,452,403,539,628,816,866,1372,1216
CAGL0E04070g,1336,2,2992,2611,2206,2197,1741,2059,1817,1446,1721,1925,2627,1464,1845,1733,2010,1521,1561,2551
KLLA0E00441g,1336,3,1393,1658,2393,2159,2478,2330,1971,2208,2501,2153,2743,2340,2623,2657,2878,3724,3347,3554
YHL038C,1337,1,573,502,656,661,890,770,766,650,811,603,592,598,631,558,647,735,750,737
CAGL0E04026g,1337,2,780,689,665,680,543,632,508,466,539,586,860,454,653,595,704,507,607,1004
YHL036W,1338,1,157,142,279,242,187,144,194,100,273,203,491,465,478,363,337,352,385,254
CAGL0E04004g,1338,2,390,316,182,197,1122,1294,1768,1425,1845,2032,1675,1177,1090,968,1205,956,1101,1712
KLLA0E00507g,1338,3,1230,1408,957,850,1629,1633,1818,1994,2611,2171,2886,2473,2751,2809,2775,3959,3132,3275
orf19.321,1338,4,1673,1727,326,345,492,488,696,506,796,689,724,611,513,560,544,556,485,454
YHL035C,1339,1,976,801,2076,2265,994,1002,960,947,1157,849,1969,1943,2048,1430,1952,2107,3098,1751
YLL048C,1339,2,5899,5136,4237,4351,5736,4972,5684,5377,5950,4703,4458,4047,5010,4431,5551,5800,7214,5690
CAGL0E03982g,1339,3,2731,2611,3101,3277,2780,3452,4631,3640,5145,5379,8725,4917,6273,5500,6825,5776,6693,10054
CAGL0C03289g,1339,4,2614,2338,1456,1419,304,381,515,464,599,565,1255,739,1018,1021,1130,951,875,1426
KLLA0E00529g,1339,5,4584,4820,5968,5411,8104,8011,7315,8609,7131,6675,6441,5808,5630,5677,4793,6965,5630,5807
YHL034C,1340,1,9144,8337,16056,17936,14272,13990,10263,9671,13049,10047,17555,16506,15293,13626,10471,11658,10199,7185
YLL046C,1340,2,20,21,60,49,22,26,37,29,36,28,73,45,84,59,62,70,132,102
CAGL0E03960g,1340,3,6912,6203,7361,7173,11595,12765,7828,6033,6228,6218,8696,4295,4353,4579,4602,3883,3497,5199
KLLA0E00551g,1340,4,5948,6955,4762,4311,15261,14678,8811,10191,9545,7896,8052,6969,6886,7098,5951,8687,6079,6585
orf19.5854,1340,5,17046,17354,13271,13993,13226,12544,23671,18097,27636,20863,17068,14113,9574,11483,9369,9382,8142,8005
YHL033C,1341,1,17317,15817,11939,12661,19666,16773,18313,17117,17003,13503,5214,4117,1519,1507,283,399,640,519
YLL045C,1341,2,48196,44032,24195,28601,33814,29912,43099,42124,45348,37767,9795,8844,3342,3641,2315,2679,5395,4582
CAGL0E03938g,1341,3,69740,59110,55949,59035,6876,7593,566,415,472,494,1010,528,1045,919,1850,1652,1872,3392
KLLA0E00573g,1341,4,20843,23457,57710,53902,32354,30030,2463,2612,480,406,331,328,397,390,488,888,964,1206
YHL032C,1342,1,1225,1081,2644,2800,1453,1376,1412,1226,1794,1312,1821,1686,1718,1478,1783,1936,2068,1628
CAGL0E03916g,1342,2,364,302,453,454,1204,1524,1680,1417,1808,2009,3247,1653,1887,1713,1816,1507,1446,2342
KLLA0E00595g,1342,3,1831,2076,768,817,1731,1680,3813,4286,5941,5544,9640,8272,8782,9413,7385,9728,5810,6436
orf19.558,1342,4,56,64,161,140,121,135,69,47,44,40,52,44,39,45,43,36,41,27
YHL031C,1343,1,740,665,1481,1433,815,828,887,747,1306,893,1221,1138,1163,1029,908,995,935,855
CAGL0E03872g,1343,2,2593,2207,2144,2116,1705,1813,1338,1129,1228,1490,1728,1165,1628,1613,1776,1277,1191,1894
KLLA0E00639g,1343,3,896,944,829,785,1437,1391,1410,1474,1874,1450,1868,1495,1445,1527,1307,2254,1477,1340
orf19.6551,1343,4,403,393,417,437,543,564,562,478,644,458,515,475,393,431,441,497,473,417
YAL044C,1344,1,2681,2566,5282,5705,7643,6828,5731,5003,7064,6047,8161,7872,7326,7301,4495,5444,4248,4162
CAGL0M12188g,1344,2,7572,6267,5088,4986,6004,6434,5306,4349,5153,5671,6853,4472,5368,5371,6815,4990,5171,7992
KLLA0A03597g,1344,3,2662,2813,2738,2393,5321,4931,4040,4482,6147,4820,6173,5069,5003,5154,3785,6300,3734,3614
orf19.5006,1344,4,9500,9902,6480,6806,11375,9634,13818,10561,15725,11854,13538,13755,9537,11460,10645,9818,7311,6832
YBR025C,1345,1,16282,14919,10928,11855,14629,12230,14222,12784,15336,11872,5368,4796,6066,5547,7491,8507,11859,9152
CAGL0B04345g,1345,2,14590,12424,17708,16548,6005,6777,5036,4168,4927,5228,8094,4506,7014,6487,8175,6571,6400,10784
KLLA0D03608g,1345,3,7216,8893,18585,17663,10162,9687,3691,4073,4047,3400,3961,3378,3776,3667,3538,5016,3868,4065
orf19.754,1345,4,8740,9026,16640,16919,16197,13988,11422,9991,9181,6598,6760,5348,4461,4766,4827,4793,4950,4708
YHL030W,1346,1,1881,1618,5360,5120,3245,2845,2029,1539,3016,2063,3085,3115,2567,1914,1713,1794,1850,1342
CAGL0E03828g,1346,2,3519,3148,1455,1558,2325,2769,2417,1998,2216,2255,2704,1641,1853,1578,1689,1557,1681,2581
KLLA0E00727g,1346,3,3238,3488,2447,2096,7447,7608,5075,5931,5147,4700,4784,4046,3971,3809,3152,4082,3403,3550
orf19.6773,1346,4,2477,2882,1962,2059,3171,2877,4734,3452,3799,3132,2923,2078,1417,1465,1049,1029,859,915
YHL029C,1347,1,1152,978,942,923,1258,1222,1142,1066,1074,778,728,721,951,829,899,1077,1422,1331
CAGL0E03784g,1347,2,981,921,1118,952,1949,2226,2280,1723,1837,1957,2211,1675,2063,2103,2489,2231,2389,3642
KLLA0D03861g,1347,3,1033,1174,1632,1604,2913,2838,2280,2609,2906,2539,3229,2572,3023,3153,3086,4685,3902,4178
orf19.6769,1347,4,893,862,1461,1469,670,640,186,166,100,80,106,82,97,99,107,104,92,96
YHL028W,1348,1,1435,1301,621,699,461,479,492,500,1191,754,1747,1563,2354,2026,2005,2298,1374,1773
CAGL0D02794g,1348,2,3305,3161,1892,1430,2973,3174,3444,2711,3107,3277,4254,3585,4420,4075,5354,4905,4978,7552
KLLA0E00771g,1348,3,2668,2677,404,381,1672,1569,1987,2212,2442,2311,2648,2122,2802,2583,3032,4138,3876,4102
orf19.7251,1348,4,2306,2466,1453,1384,1499,1243,2693,1954,3879,3320,4751,4603,3855,4517,4132,3681,4145,4346
YHL027W,1349,1,1835,1584,2677,2701,2408,2344,2227,2040,2810,1803,3310,2984,3884,3574,3903,4303,4796,4149
CAGL0E03762g,1349,2,822,747,1232,1081,2344,2685,2973,2517,2781,2770,3831,2193,2923,2736,3255,3224,3022,4785
KLLA0E00793g,1349,3,1737,1620,1289,1093,2392,2342,2026,2200,2168,2020,2058,1801,2172,2168,1954,2761,2546,2232
orf19.7247,1349,4,1186,1543,952,1228,1813,1730,3624,2333,4425,3512,3919,4235,3127,3934,3542,3756,4136,3957
YHL026C,1350,1,443,380,287,299,557,573,415,374,453,356,325,364,378,425,443,546,624,593
CAGL0E03740g,1350,2,932,875,945,796,1239,1270,1890,1682,1466,1589,1815,1475,1643,1418,1926,1483,1548,2564
YHL025W,1351,1,1467,1229,1726,1784,1482,1402,1470,1471,1868,1291,1783,1611,1809,1666,1941,2028,2230,1818
CAGL0E03718g,1351,2,2009,1817,2464,2296,1864,1968,1756,1409,1649,1642,2611,1409,1811,1647,2220,1738,1656,2662
KLLA0E11441g,1351,3,927,1067,1438,1262,1907,1838,1466,1711,2071,1707,2214,1845,1930,1902,1694,2480,1784,2039
YHL024W,1352,1,412,353,1513,1429,562,517,526,531,779,491,931,893,1057,986,1108,1296,1562,1055
CAGL0E03630g,1352,2,1084,981,456,428,300,403,482,409,519,573,881,602,689,619,712,610,595,878
KLLA0F18216g,1352,3,1465,1417,446,383,3182,3054,3741,4073,2633,2420,2015,1761,2187,2142,2099,3186,2683,2728
orf19.3373,1352,4,61,57,62,49,59,55,159,96,230,211,190,249,176,256,239,231,228,187
YHL023C,1353,1,1334,1186,1662,1748,1761,1502,1632,1515,1902,1182,1631,1489,1799,1652,1701,1863,2316,1916
CAGL0E03608g,1353,2,972,900,1106,973,1073,1316,1268,1053,1490,1456,1873,1259,1460,1458,1479,1161,1151,1723
KLLA0F18238g,1353,3,543,622,560,467,974,983,524,570,595,520,618,519,597,534,536,715,591,608
orf19.6444,1353,4,748,777,1435,1360,1076,890,1156,1007,1474,1191,1564,1530,1261,1403,1239,1188,1166,1191
YHL022C,1354,1,104,98,117,110,149,98,150,111,136,110,130,115,134,164,135,158,156,151
CAGL0C02783g,1354,2,22,20,11,6,8,7,7,7,5,5,9,10,10,10,6,15,7,25
KLLA0D14575g,1354,3,5,7,2,1,12,21,59,62,117,88,116,106,79,95,45,82,56,56
orf19.3589,1354,4,13,12,5,3,8,5,23,12,27,23,32,31,34,33,24,30,27,35
YHL021C,1355,1,560,501,12330,12760,1537,1324,2000,1382,4736,3588,6771,7132,4964,4346,2849,2989,1492,1041
CAGL0K08844g,1355,2,3689,3316,854,753,5574,6093,5959,5073,5800,6098,6121,4052,4570,4090,4612,3884,4207,6027
KLLA0D14553g,1355,3,236,263,19,27,453,526,1275,1389,878,788,1315,1041,1194,1399,1048,1690,912,946
